Analysis.Id,0point09G_Rep1,0point09G_Rep2,0point09G_Rep3,0point18G_Rep1,0point18G_Rep2,0point18G_Rep3,0point36G_Rep1,0point36G_Rep2,0point36G_Rep3,0point57G_Rep1,0point57G_Rep2,0point57G_Rep3,0point57G_Rep4,1G_Rep1,1G_Rep2,1G_Rep3,uG_Rep1,uG_Rep2,uG_Rep3,uG_Rep4
AT5G46040,71.78476789,32.28832415,23.2857438,21.63768194,22.39514341,35.17992034,46.29908546,19.01212516,11.7490593,21.22163622,45.1306651,18.47232016,11.93714674,19.09593267,39.09007589,15.23913762,35.355168,16.05066778,35.28744485,17.54681117
AT5G46050,283.4310423,115.9274555,96.25144752,80.25646912,101.7880113,182.2902737,99.51513354,74.86558762,60.20666933,129.1123108,132.6705316,87.13117792,80.7527355,79.92145426,130.4941713,67.96083869,109.4039408,92.52359436,191.3947461,96.93239235
AT5G46070,517.8740746,480.6300856,447.9438362,500.9012099,534.7895468,523.9732552,498.059643,586.0634546,468.1098306,489.9276975,521.4691553,658.5429567,495.8313356,505.2927309,549.5303831,497.5678863,540.3648068,605.3524875,491.7085837,611.8441425
AT5G46080,51.55611937,41.38172057,61.78987685,62.8459275,46.10944253,62.34861424,50.71596058,69.22659048,85.44557161,50.53466844,57.55100895,102.0059388,66.11432576,71.85190303,60.56100735,63.14451355,53.05252427,38.26647389,51.43769876,54.35688399
AT5G46100,29.31706015,12.41530402,19.70154652,11.33309523,19.76104099,17.09400029,24.25477087,4.072515166,16.45941306,15.15999624,20.27412438,23.74418718,12.85552969,18.18962878,16.4001332,17.41859182,21.21947837,22.22016421,13.22798938,10.522119
AT5G46110,6477.204578,6221.984121,4160.777286,2238.449498,2578.528276,2173.651559,3118.05594,2175.206248,3481.801937,5822.865897,2880.518091,1827.961124,3457.175006,2617.010303,3799.439394,6395.488059,3083.30328,4912.916402,2266.224799,2625.741374
AT5G46115,0,0,0.894249014,2.05789037,0,1.01165993,2.209053456,5.398635858,1.583684946,0,0.652999195,0,2.755195813,0.911851684,0,2.909446007,1.184434502,0,1.461466973,0
AT5G46150,382.9154529,382.2128708,348.1972404,279.4429651,390.2715474,372.9893685,330.6204608,324.9259122,331.1319433,381.2983375,366.0105658,319.699285,269.1218941,299.5026505,380.3293881,321.0360819,341.6176896,329.9767706,367.3369274,295.7904558
AT5G46160,191.7025114,192.1335549,191.1608876,208.3721035,241.021988,250.2979722,201.1355807,249.1256383,179.9899737,177.5366116,199.6805496,207.6967046,230.1350887,238.7964938,183.4433716,185.9558231,247.7197597,215.0597219,190.8200095,242.6198573
AT5G46180,823.1398428,810.8329269,688.8112641,977.9341274,721.8807982,884.0238733,721.92033,1097.866713,859.9947886,969.9742341,1046.656785,1554.00205,723.5630364,1044.566128,934.382928,840.8833395,709.148717,780.5062883,928.2581945,858.7508513
AT5G46190,330.9149454,386.8653038,362.4892672,310.3061358,341.1620233,315.14768,324.5545787,416.3351324,274.1228091,439.9540157,384.1299033,376.9514005,293.7070797,377.6623828,414.3703706,388.5098547,282.5578921,313.8989335,365.4131918,336.5780261
AT5G46210,1041.676627,1114.229476,1018.52017,1113.010371,983.9955572,1029.327369,926.8244799,1032.993232,1025.286712,1036.555741,1139.647473,1204.931654,961.3741832,995.3245233,1102.783038,1105.560171,998.6625617,986.9014594,1035.987519,957.5852848
AT5G46230,60.59433931,80.10703939,96.6431678,108.1047496,97.51350689,154.3492799,128.0142925,127.2073832,108.7599204,80.92905926,120.8915046,79.85825806,82.65023905,97.45112903,104.4818085,63.21683324,117.0035862,61.63288741,102.5687722,109.9566321
AT5G46250,894.3438577,1049.920673,916.3941299,765.7799865,965.5514661,919.8168083,875.9420205,876.3134587,845.6257027,1005.481503,978.9450495,1112.817231,750.3607479,797.616193,1035.930249,969.2688172,1005.843853,973.8698912,1031.432454,762.6053148
AT5G46280,177.9082781,83.25230459,88.40045665,92.85087054,145.6170871,106.5465034,112.2969939,52.00401017,125.6748947,83.54218689,95.37620618,85.55917387,120.3591069,92.62989509,84.88006544,86.34776316,115.4938014,102.3968955,73.72567171,97.29834235
AT5G46290,1544.931058,1308.146714,1535.702461,1409.387451,1278.448022,1291.177081,1234.79081,1080.690864,1547.957543,1584.144928,1103.242458,1201.333831,1613.442026,1132.707209,1234.860974,1698.917017,1220.745488,1476.873121,1082.882748,1449.20169
AT5G46340,395.104358,478.5574854,494.2849928,510.9469057,469.7924771,508.6104293,502.2488274,592.1716892,504.3162812,476.3942005,483.8701658,475.6185852,474.9053185,444.3697555,527.1331286,500.8996413,448.606321,409.4567613,475.5917404,483.7736618
AT5G46390,313.5348026,235.4739987,192.0905717,87.28080127,119.7407745,120.7690168,110.6914478,105.5673012,140.6362503,232.6349134,158.4037614,103.7738181,122.0741488,118.2772871,169.9488791,233.4197058,144.6645109,175.0954347,127.4851915,131.7533617
AT5G46400,181.2133602,192.6992446,157.9252955,134.7282714,163.50751,125.9660402,164.7114504,133.609101,123.3784827,130.1721146,165.5516867,152.9754764,122.9877642,158.5696184,150.2920108,167.0223694,170.2542456,109.6701763,135.5174696,138.1159361
AT5G46410,655.2923169,771.8911152,570.6838908,367.456905,644.0098271,618.7334009,529.6304458,477.9228573,469.570434,730.950762,631.5781882,711.8515954,542.8982092,479.5747763,725.129954,431.8149353,530.9934723,549.8141927,686.8244058,531.8676276
AT5G46420,617.9213841,608.05128,412.9593485,409.131976,392.5453008,279.1813889,374.7003505,327.5588901,423.8987696,525.354073,392.5279781,500.7990123,308.5214752,449.9465844,421.9810761,663.7780094,385.1057554,484.1809727,357.5829934,383.0185582
AT5G46430,659.6522098,540.4779138,553.2958753,658.2202823,578.0253259,583.4124874,582.7330815,559.3654252,564.4352839,507.798312,471.4588447,611.2883891,641.7235684,644.4850677,474.5190184,525.0486831,662.8419107,647.091752,553.0348425,727.3657976
AT5G46450,523.1884357,374.8053299,352.7291536,335.7567833,259.6897849,230.6996646,277.479046,192.9540188,271.3289894,397.7162865,278.1714287,149.1310575,265.1717645,230.197939,293.7468321,560.96446,268.6854146,419.74416,272.1641856,251.2466506
AT5G46460,14.15732446,20.70605963,19.7060493,22.67090114,13.17297551,26.11811582,16.53237709,29.89325806,16.43220381,9.093431156,15.04580286,39.59876995,23.87388699,19.09104415,11.97077142,28.29516807,12.95756943,23.46489705,26.48036586,28.09940522
AT5G46470,347.9736065,319.9229612,415.7163117,520.5115745,421.5002355,334.1742152,405.468395,413.4724254,195.288162,353.5302689,337.635079,229.8233257,376.4617382,369.8411916,407.1472083,451.1061832,355.4641739,537.4654397,404.9461691,515.3362711
AT5G46520,10.10047863,4.1376862,11.63004402,6.175193412,1.315307493,8.017852604,3.300840701,2.795327254,4.681350467,4.034702002,3.920187365,1.758390976,2.750643082,6.352155875,7.541884983,5.069722432,7.052855821,6.168452779,2.940406161,7.02362313
AT5G46550,206.2633201,173.0481821,182.7092406,218.4437615,171.255109,193.9660843,203.9280684,188.7875698,168.3650703,196.0399285,224.3527608,201.4537438,158.8552681,221.8637302,209.2877237,204.6299134,206.2169559,187.6805962,169.1069867,168.4825621
AT5G46560,144.5737291,136.5900078,123.5891109,113.3365257,144.9115724,142.7520424,123.4700702,115.4136275,126.1394593,153.6110528,125.5760985,93.23190991,119.3719919,126.4053,125.4895508,118.2913485,104.8996089,103.7048455,132.3087083,122.7998245
AT5G46570,143.5827117,114.2743641,144.2025363,106.1344016,142.2715642,142.687255,121.2484041,99.16312985,144.8319928,124.2874598,124.2821908,102.9371293,150.5904112,122.7437573,140.5482925,134.2350193,129.6054649,121.0135064,108.8335243,128.1479562
AT5G46580,382.2392176,255.0859406,214.0757226,156.6329013,134.3651498,121.5585561,181.8602096,78.80398184,206.6016563,311.2039521,156.9968076,169.8267168,160.6899612,196.3711911,188.3984265,323.5891773,192.018504,366.7814545,132.3927644,182.6265902
AT5G46590,20.69645107,2.420703069,6.111247096,3.272612989,5.137273854,4.901386567,8.172293122,3.97024106,3.056393076,4.118730597,2.550319375,4.286646923,6.600211636,4.815575358,4.304534902,3.537740481,1.149254902,4.813809687,6.223766553,1.85626126
AT5G46620,192.9934265,222.4046906,221.1121159,258.5128665,226.6224574,207.4705224,247.0782167,234.4886376,210.6210011,222.448562,258.227595,194.1497864,196.5146717,203.8638272,231.9336653,204.0603589,194.7536462,192.4372794,249.4876531,187.2058027
AT5G46630,749.2304142,703.7789056,695.0032006,702.6999369,743.0166868,820.0847515,659.2233644,673.6356773,720.437149,690.231664,781.6185496,672.9731093,729.0707927,687.40127,788.58188,662.5509517,723.537177,679.0803887,688.2003504,594.9360706
AT5G46640,97.07348527,86.12670001,94.94338602,147.355294,84.30827096,91.42972276,82.66640416,126.3453038,100.9710413,78.81378444,105.3158996,126.7014396,107.4330427,161.8317632,101.4580053,106.6579055,88.35932342,103.7312813,119.1416779,115.8796916
AT5G46680,16.1769163,23.18157551,20.59899218,23.69848152,18.44303898,21.10766632,26.45651063,9.506186137,11.74879106,13.13715223,19.62209509,27.2689019,16.52835066,17.27717173,18.91424907,18.86741134,20.0343843,19.75478747,13.23296004,21.05659159
AT5G46700,324.5368354,272.3600478,311.6625587,229.7661001,309.5827535,373.9543669,373.7126236,228.1208722,366.640183,385.0335643,332.9109991,239.2431232,435.2481265,317.3715771,346.81307,355.5943388,360.6542489,308.6511851,277.8592857,380.7029954
AT5G46710,258.8111914,171.5630446,136.9984543,157.3851833,149.0584277,135.2175706,134.5593357,144.5093495,300.3174038,335.4013178,240.1167181,172.8647367,283.40937,267.7356474,222.8217184,484.5480617,178.5347953,178.6293605,112.5823031,172.974735
AT5G46730,311.9608302,526.4556816,646.3966803,367.5027965,638.2362616,553.6726649,554.4421685,487.3798553,576.9519269,691.1736722,730.7160864,326.9915853,504.5409023,265.867634,557.0320043,470.0886494,507.7879331,625.5335582,576.3683697,609.3669907
AT5G46740,123.0522216,85.88047701,120.2620832,126.5245368,134.0035334,91.77917804,104.4177209,96.24096728,117.0084175,79.60372251,90.04026674,130.8938615,99.81929679,110.0783216,92.34048034,92.66416316,110.9978289,114.5619591,93.92476275,112.1414346
AT5G46750,558.0506358,552.1014711,533.7441073,546.0596493,579.6529318,656.5510507,530.2827568,568.8442097,613.6069388,487.1284975,596.4652894,488.9831024,584.0068495,539.3014148,604.2167101,497.86507,595.2822133,602.4377835,523.2850895,510.3907439
AT5G46760,812.0770597,856.528202,874.2756151,750.2347533,858.8629508,959.1327331,832.0749623,918.7274843,710.2405065,888.0702711,1013.356677,935.5406999,693.2566567,744.4819419,924.0345459,685.5604654,833.8572229,825.0553547,887.2709616,711.4901749
AT5G46780,407.2007458,337.7317751,364.658011,761.4457417,475.7205949,407.8667533,415.461861,866.5276333,380.7520353,432.1211125,519.7890575,497.6746313,519.0785129,627.6607425,485.4501082,599.2922563,344.5033749,326.0653787,555.3493251,483.446135
AT5G46790,200.4322958,226.9837434,257.382632,293.0253666,315.4312675,310.6808081,322.6014091,279.7942439,262.0441239,254.2029158,320.9122467,187.476217,234.3999491,224.235641,291.1458659,210.2027475,310.8709048,320.0955868,347.005537,275.3026626
AT5G46800,715.5592495,442.3809152,423.9924933,221.8403384,367.9284141,268.7871976,295.7774116,173.9089151,436.3336009,460.4923869,255.4098126,195.4060592,506.4662877,265.2966156,254.5037264,613.2022044,354.1592786,585.6518524,289.7940014,315.9081009
AT5G46840,619.6582765,767.3277791,625.0136982,549.0802911,611.1364702,588.8893728,527.9252842,590.6279285,620.9974819,598.1295039,697.7575257,1405.39685,484.7376379,1025.518961,740.6632059,619.605354,650.4014142,577.7159359,608.5990466,602.3244262
AT5G46850,45.75924034,41.51331826,40.53988749,47.65567737,60.96350974,52.54469821,38.83161753,72.52377063,47.18840456,45.78832912,47.68974394,47.23450505,55.4068341,51.0683479,48.52318952,43.60833297,54.60992237,47.36375834,45.18830638,48.23338643
AT5G46860,487.2375084,497.3665388,552.5110531,481.1194102,582.3021774,532.0398036,614.1271814,576.8202975,564.5280331,697.4030145,591.1875554,573.2982023,520.652114,480.2507368,617.6860688,538.566751,576.5591173,561.6222854,533.4209511,487.3708025
AT5G46890,1.009252715,68.44528088,92.1222943,99.82211023,38.22087281,338.6717107,36.44168303,213.3853624,263.3818029,10.12240825,9.143558004,216.4589917,187.3495202,51.0485291,54.59454252,221.0627227,40.24914974,32.01909395,42.40961171,167.0372187
AT5G46910,164.7890337,199.6019823,221.4934207,280.2055034,219.8781681,230.0452313,248.9275733,248.6952137,271.1134293,180.7439926,204.6936239,205.9042617,331.6555697,246.1876857,248.5687909,288.7467555,164.7597252,210.933749,195.687525,293.4254871
AT5G46920,100.1197514,71.24034021,88.68209025,106.1463352,68.49815129,83.35738145,102.4933243,72.03190159,98.55402157,92.94875694,97.47641222,104.7327343,84.4762551,99.08153539,98.25882892,76.17279012,77.73114908,103.7504747,70.62996541,101.8956477
AT5G47010,1330.156849,1236.524996,1239.958114,1337.846504,1222.358818,1357.880794,1272.629425,1306.960878,1239.076876,1318.193626,1247.130632,1460.754567,1282.727558,1235.876099,1323.512696,1291.710093,1088.824686,1244.156687,1253.029037,1313.687404
AT5G47020,987.2728643,1313.670063,1197.871215,1180.16891,1028.724317,962.3850665,1086.392064,1424.026746,1033.471221,1182.812501,1080.300411,1416.800266,1065.111372,1063.18149,1169.845275,1292.399145,955.7540332,1213.310835,1042.548789,1141.472589
AT5G47030,1917.251426,2149.111223,2241.960126,2871.918741,2233.147401,2302.562035,2209.949456,3098.074011,2660.743148,2012.716226,2175.416827,3942.935984,2742.882781,2848.602654,2118.332728,2534.438793,2412.324019,2181.704943,2197.074195,3065.222251
AT5G47040,2593.265192,2527.122659,1858.884774,1754.114429,1479.256241,1472.825655,1514.1015,1858.474186,1950.430965,2382.088347,1842.392834,2165.529943,1835.504342,1885.914354,2225.061078,2720.853866,1628.398857,1985.140595,1576.424531,1659.251411
AT5G47050,268.9330025,269.0535095,319.7247533,296.7399327,321.4384285,358.866135,331.8188668,200.968691,286.7187278,281.9515841,268.8159609,296.4202275,324.1402407,286.4496189,302.6637967,240.2053238,286.3960566,235.8122707,342.5545485,254.3965913
AT5G47060,116.2330727,178.6636633,224.7494718,614.3956985,266.181811,277.8971587,180.901467,461.1001889,380.1660545,195.1548671,277.9119337,308.48633,426.1487931,482.708161,209.7431948,393.9531245,265.528094,265.3084368,393.5245384,253.8841362
AT5G47070,107.1829143,150.7142247,240.9371524,281.3103186,148.8576743,148.7097164,193.9948197,186.1085693,259.8953392,177.8399563,202.7784588,174.2062779,258.0234875,280.0322775,217.4287804,392.5404525,186.1541766,204.9861087,170.6109872,222.9568012
AT5G47080,371.5520384,365.5287641,330.3777925,346.1671946,358.9342434,350.10696,333.067806,363.9486908,319.6123149,311.5917379,392.8700726,381.3181682,282.2081845,414.6199805,362.2501055,325.1819323,391.7572774,334.8061738,436.377405,291.116617
AT5G47090,148.0936484,168.8522675,137.5945588,151.9031954,118.7806352,100.2981886,120.4804113,145.2137201,113.4187311,159.2155373,145.4170517,471.7408829,127.1624223,133.8606291,168.4802601,139.1655001,135.7286923,142.8313888,139.8325829,95.07515444
AT5G47100,155.0821803,153.6188875,136.5557003,108.3082211,117.3828255,162.374394,155.1708228,93.68605452,137.6345351,123.5393754,145.1152882,114.8892569,129.2661664,137.6831058,118.0987154,115.5635688,158.597376,104.1185796,146.9605665,136.4139917
AT5G47110,3137.998557,3105.874188,2257.09973,1260.801026,1501.958516,1086.035045,1467.85497,850.3523697,2031.798946,2834.709267,1658.143216,2441.458448,1471.080349,2239.181165,1817.489913,3325.229555,1848.68719,2478.926963,1634.35124,1614.569243
AT5G47120,1169.438131,1194.698929,1147.905176,1175.404218,1312.195627,1654.064474,1381.668106,1458.493644,1476.543353,1241.308219,1448.404195,1443.448503,1552.789989,1325.450076,1401.29778,1188.345863,1376.359372,1219.319336,1436.647349,1275.582566
AT5G47170,2.019377802,2.476360455,5.368198899,3.088254429,2.635653451,2.01902065,4.415228916,1.352367811,0.78905193,3.035454268,4.573395174,3.508613434,2.755066395,5.466203204,2.535006095,4.360890777,4.730000967,4.929101856,2.92861995,5.230704031
AT5G47180,438.1753007,614.3978062,644.1638544,419.8046251,544.334085,461.7693977,582.3853094,460.3780101,453.2690532,533.8796071,569.2316931,333.4365749,435.4477056,368.5137236,592.1109284,453.9595213,559.0532571,605.1399724,561.679513,393.3932348
AT5G47190,1354.918724,1156.523699,632.8725143,440.7934533,432.1701482,346.5196807,490.874996,229.026368,526.7169263,781.6447026,390.265032,312.7107053,571.1810316,626.2028524,457.6479795,1018.191018,500.5297059,833.8260019,438.7287411,486.2537509
AT5G47200,1535.086753,1705.403036,1839.829515,1913.814296,2242.419316,2270.981105,2053.528061,2141.231581,2074.613007,1686.325744,1982.388999,1645.967436,2163.468641,1868.051793,1917.541229,1616.218516,2134.38824,1789.075033,2225.874372,1952.20081
AT5G47210,4639.145626,4017.322349,4595.220198,5152.612554,3997.648532,3876.818379,4363.413076,4116.697772,4593.108957,4489.33198,4253.709843,5245.431685,4221.384347,4916.239738,4009.330369,4704.968396,4472.082838,4803.772838,3947.69962,4766.815998
AT5G47220,19.20444894,19.02956294,20.59439961,87.56358565,46.11117052,38.23138453,24.25889468,240.1501993,66.68398821,51.55221969,88.93209516,24.61474537,42.24025691,216.5083654,90.26027748,104.5325511,16.51117568,40.72684748,32.31821104,31.54063847
AT5G47230,135.4404193,104.2463686,120.8791656,251.3570959,206.8421319,115.7043708,114.6796606,778.765527,346.7776133,143.5390219,317.1446969,430.7481082,408.6289787,642.2573513,302.9843828,548.8029604,121.4784456,164.1389213,146.8960433,233.0380982
AT5G47240,51.61047132,27.34127943,25.10048768,6.188051998,27.69425665,43.28434055,48.56046871,2.71772512,25.64276362,52.60978897,24.8776976,23.76822393,21.14174018,10.92528839,48.08941404,20.34306933,41.30417931,45.72137949,29.42495182,10.53243133
AT5G47250,67.76412814,71.25516062,66.29231149,36.07146234,57.95853015,36.14400905,52.89484595,17.6733661,57.06950452,67.68500973,37.29248138,33.45064817,47.74702672,43.62651583,51.63024365,87.77040146,64.760634,100.0586855,44.15634691,38.66734756
AT5G47310,357.794061,353.2546986,322.3367579,287.4061852,313.5594461,318.9742019,307.6598406,293.0259144,315.4494012,376.0428229,299.4815157,234.6982623,306.7021733,279.2941408,327.6415691,336.1179097,349.1308183,345.539856,340.7661647,353.8846212
AT5G47320,343.6073481,306.0262776,297.2420201,347.1281039,292.4880001,336.196843,301.0754166,290.2160422,306.2124706,303.2905419,304.685977,268.9196334,288.3395488,317.5511453,289.2518071,280.9804165,374.0011508,318.3408975,301.0099622,285.4152102
